symbol,timestamp,latest_price,l1_state,l1_reason,tactical_state,confidence,capital_action,message,indicators_used,data_fetch_timestamp,engine_mode
NRC,2026-05-15T13:57:02.438884+00:00,18.85,QUICK_CROSSOVER_REVIEW,Quick crossover mode active; symbol was loaded from the configured quick-crossover universe and sent to L2,BULL_STRUCTURE_PULLBACK_RISK,HIGH,HOLD_WITH_RISK_CONTROL,"NRC: L1=QUICK_CROSSOVER_REVIEW; L2=BULL_STRUCTURE_PULLBACK_RISK (HIGH); Capital_Action=HOLD_WITH_RISK_CONTROL. The 1D MACD structure remains bullish, but momentum is cooling on lower timeframes or support indicators. This is a risk-control condition, not a capital-protection crossover warning yet. Support profile: PPO bullish; OBV accumulation; CMF accumulation; EMA200 structure supportive. MACD states: 1D=BULLISH, 4H=BEARISH, 1H=BEARISH; EMA200 zone=BULL_ZONE, distance=14.3836%, slope=RISING. Extended support: PPO=BULLISH, RSI=59.6232, ADX=13.793 BULLISH/WEAK, OBV=ACCUMULATION, CMF=ACCUMULATION, ATRP=4.7813% MEDIUM, 52W=MID_RANGE, Session=NORMAL -0.4226%.",EMA200|PRICE_CONTEXT|SESSION_CONTEXT|MACD|PPO|RSI|ADX_DMI|OBV|CMF|ATRP,2026-05-15T13:57:00.936173+00:00,QUICK_CROSSOVER
GCBC,2026-05-15T13:57:04.558958+00:00,24.8,QUICK_CROSSOVER_REVIEW,Quick crossover mode active; symbol was loaded from the configured quick-crossover universe and sent to L2,BULL_STRUCTURE_SECURED,HIGH,HOLD_OR_GROW,"GCBC: L1=QUICK_CROSSOVER_REVIEW; L2=BULL_STRUCTURE_SECURED (HIGH); Capital_Action=HOLD_OR_GROW. Bullish alignment is confirmed across the higher timeframes. Support profile: PPO bullish; RSI constructive; OBV accumulation; EMA200 structure supportive; price near 52-week high. MACD states: 1D=BULLISH, 4H=BULLISH, 1H=BEARISH; EMA200 zone=BULL_ZONE, distance=6.4989%, slope=RISING. Extended support: PPO=BULLISH, RSI=61.672, ADX=24.1717 BULLISH/WEAK, OBV=ACCUMULATION, CMF=NEUTRAL, ATRP=2.3919% LOW, 52W=NEAR_HIGH, Session=NORMAL -0.6012%.",EMA200|PRICE_CONTEXT|SESSION_CONTEXT|MACD|PPO|RSI|ADX_DMI|OBV|CMF|ATRP,2026-05-15T13:57:03.911626+00:00,QUICK_CROSSOVER
EVN,2026-05-15T13:57:08.614623+00:00,10.5795,QUICK_CROSSOVER_REVIEW,Quick crossover mode active; symbol was loaded from the configured quick-crossover universe and sent to L2,BULL_STRUCTURE_PULLBACK_RISK,HIGH,HOLD_WITH_RISK_CONTROL,"EVN: L1=QUICK_CROSSOVER_REVIEW; L2=BULL_STRUCTURE_PULLBACK_RISK (HIGH); Capital_Action=HOLD_WITH_RISK_CONTROL. The 1D MACD structure remains bullish, but momentum is cooling on lower timeframes or support indicators. This is a risk-control condition, not a capital-protection crossover warning yet. Support profile: PPO bullish; OBV accumulation; CMF accumulation; EMA200 structure supportive; price near 52-week high. MACD states: 1D=BULLISH, 4H=BEARISH, 1H=BEARISH; EMA200 zone=BULL_ZONE, distance=1.3607%, slope=FLAT. Extended support: PPO=BULLISH, RSI=53.9997, ADX=13.8355 BULLISH/WEAK, OBV=ACCUMULATION, CMF=ACCUMULATION, ATRP=1.0854% LOW, 52W=NEAR_HIGH, Session=NORMAL -0.941%.",EMA200|PRICE_CONTEXT|SESSION_CONTEXT|MACD|PPO|RSI|ADX_DMI|OBV|CMF|ATRP,2026-05-15T13:57:07.673333+00:00,QUICK_CROSSOVER
CCRN,2026-05-15T13:57:11.357400+00:00,13.135,QUICK_CROSSOVER_REVIEW,Quick crossover mode active; symbol was loaded from the configured quick-crossover universe and sent to L2,BULL_STRUCTURE_PULLBACK_RISK,HIGH,HOLD_WITH_RISK_CONTROL,"CCRN: L1=QUICK_CROSSOVER_REVIEW; L2=BULL_STRUCTURE_PULLBACK_RISK (HIGH); Capital_Action=HOLD_WITH_RISK_CONTROL. The 1D MACD structure remains bullish, but momentum is cooling on lower timeframes or support indicators. This is a risk-control condition, not a capital-protection crossover warning yet. Support profile: PPO bullish; RSI constructive; ADX confirms bullish trend; OBV accumulation; CMF accumulation; EMA200 structure supportive. MACD states: 1D=BULLISH, 4H=BEARISH, 1H=BEARISH; EMA200 zone=BULL_ZONE, distance=21.0659%, slope=RISING. Extended support: PPO=BULLISH, RSI=78.2981, ADX=45.561 BULLISH/STRONG, OBV=ACCUMULATION, CMF=ACCUMULATION, ATRP=2.8169% LOW, 52W=MID_RANGE, Session=NORMAL 0.0381%.",EMA200|PRICE_CONTEXT|SESSION_CONTEXT|MACD|PPO|RSI|ADX_DMI|OBV|CMF|ATRP,2026-05-15T13:57:09.929724+00:00,QUICK_CROSSOVER
EBS,2026-05-15T13:57:16.720943+00:00,8.1,QUICK_CROSSOVER_REVIEW,Quick crossover mode active; symbol was loaded from the configured quick-crossover universe and sent to L2,EARLY_RECOVERY_INSIDE_BEAR_STRUCTURE,MEDIUM,WAIT_FOR_1D_CONFIRMATION,"EBS: L1=QUICK_CROSSOVER_REVIEW; L2=EARLY_RECOVERY_INSIDE_BEAR_STRUCTURE (MEDIUM); Capital_Action=WAIT_FOR_1D_CONFIRMATION. Bearish pressure is confirmed on 1D and 4H, while 1H is bullish. Support profile: PPO bearish; OBV distribution; CMF distribution; EMA200 structure weak; high volatility risk. MACD states: 1D=BEARISH, 4H=BEARISH, 1H=BULLISH; EMA200 zone=BEAR_ZONE, distance=-12.1147%, slope=FALLING. Extended support: PPO=BEARISH, RSI=42.8602, ADX=21.9953 BULLISH/WEAK, OBV=DISTRIBUTION, CMF=DISTRIBUTION, ATRP=5.6343% HIGH, 52W=MID_RANGE, Session=NORMAL -1.3398%.",EMA200|PRICE_CONTEXT|SESSION_CONTEXT|MACD|PPO|RSI|ADX_DMI|OBV|CMF|ATRP,2026-05-15T13:57:14.620979+00:00,QUICK_CROSSOVER
SFIX,2026-05-15T13:57:21.424000+00:00,3.125,QUICK_CROSSOVER_REVIEW,Quick crossover mode active; symbol was loaded from the configured quick-crossover universe and sent to L2,EARLY_RECOVERY_INSIDE_BEAR_STRUCTURE,MEDIUM,WAIT_FOR_1D_CONFIRMATION,"SFIX: L1=QUICK_CROSSOVER_REVIEW; L2=EARLY_RECOVERY_INSIDE_BEAR_STRUCTURE (MEDIUM); Capital_Action=WAIT_FOR_1D_CONFIRMATION. Recovery is visible below the daily timeframe, but the support profile is not strong enough for an accumulation watch. Support profile: PPO bearish; RSI weak; OBV distribution; EMA200 structure weak; high volatility risk; price near 52-week low. MACD states: 1D=BEARISH, 4H=BEARISH, 1H=BULLISH; EMA200 zone=BEAR_ZONE, distance=-22.9732%, slope=FALLING. Extended support: PPO=BEARISH, RSI=35.352, ADX=23.2799 BEARISH/WEAK, OBV=DISTRIBUTION, CMF=NEUTRAL, ATRP=6.464% HIGH, 52W=NEAR_LOW, Session=NORMAL 0.8065%.",EMA200|PRICE_CONTEXT|SESSION_CONTEXT|MACD|PPO|RSI|ADX_DMI|OBV|CMF|ATRP,2026-05-15T13:57:19.719878+00:00,QUICK_CROSSOVER
REA,2026-05-15T13:57:24.782734+00:00,22.655,QUICK_CROSSOVER_REVIEW,Quick crossover mode active; symbol was loaded from the configured quick-crossover universe and sent to L2,INSUFFICIENT_HISTORY_FOR_BASELINE,LOW,REVIEW_MANUALLY,"REA: L1=QUICK_CROSSOVER_REVIEW; L2=INSUFFICIENT_HISTORY_FOR_BASELINE (LOW); Capital_Action=REVIEW_MANUALLY. EMA200 requires at least 200 daily closes; 9 available. L2 tactical classification is withheld because the EMA200 baseline is not valid. Support profile: PPO bearish; ADX confirms bullish trend; OBV accumulation; EMA200 requires at least 200 daily closes; 9 available; high volatility risk. MACD states: 1D=BULLISH, 4H=BEARISH, 1H=BEARISH; EMA200 unavailable: EMA200 requires at least 200 daily closes; 9 available. Extended support: PPO=BEARISH, RSI=57.5408, ADX=91.4459 BULLISH/STRONG, OBV=ACCUMULATION, CMF=NEUTRAL, ATRP=7.8709% HIGH, 52W=MID_RANGE, Session=NORMAL -0.1543%.",EMA200|PRICE_CONTEXT|SESSION_CONTEXT|MACD|PPO|RSI|ADX_DMI|OBV|CMF|ATRP,2026-05-15T13:57:23.285101+00:00,QUICK_CROSSOVER
BBNX,2026-05-15T13:57:28.517727+00:00,9.12,QUICK_CROSSOVER_REVIEW,Quick crossover mode active; symbol was loaded from the configured quick-crossover universe and sent to L2,BEAR_CROSSOVER_CONFIRMED,MEDIUM,PROTECT_CAPITAL,"BBNX: L1=QUICK_CROSSOVER_REVIEW; L2=BEAR_CROSSOVER_CONFIRMED (MEDIUM); Capital_Action=PROTECT_CAPITAL. Bearish crossover pressure is confirmed on the higher timeframes. Support profile: PPO bearish; RSI weak; OBV distribution; CMF distribution; EMA200 structure weak; high volatility risk; price near 52-week low. MACD states: 1D=BEARISH, 4H=BEARISH, 1H=BEARISH; EMA200 zone=BEAR_ZONE, distance=-44.6226%, slope=FALLING. Extended support: PPO=BEARISH, RSI=35.9278, ADX=23.5544 BEARISH/WEAK, OBV=DISTRIBUTION, CMF=DISTRIBUTION, ATRP=7.2922% HIGH, 52W=NEAR_LOW, Session=NORMAL -0.8696%.",EMA200|PRICE_CONTEXT|SESSION_CONTEXT|MACD|PPO|RSI|ADX_DMI|OBV|CMF|ATRP,2026-05-15T13:57:26.703126+00:00,QUICK_CROSSOVER
FSTR,2026-05-15T13:57:32.389916+00:00,38.96,QUICK_CROSSOVER_REVIEW,Quick crossover mode active; symbol was loaded from the configured quick-crossover universe and sent to L2,BEAR_CROSSOVER_CONFIRMED,MEDIUM,PROTECT_CAPITAL,"FSTR: L1=QUICK_CROSSOVER_REVIEW; L2=BEAR_CROSSOVER_CONFIRMED (MEDIUM); Capital_Action=PROTECT_CAPITAL. Bearish crossover pressure is confirmed on the higher timeframes. Support profile: PPO bearish; RSI constructive; ADX confirms bullish trend; OBV distribution; CMF accumulation; EMA200 structure supportive. MACD states: 1D=BEARISH, 4H=BEARISH, 1H=BEARISH; EMA200 zone=BULL_ZONE, distance=34.8492%, slope=RISING. Extended support: PPO=BEARISH, RSI=65.2599, ADX=40.919 BULLISH/STRONG, OBV=DISTRIBUTION, CMF=ACCUMULATION, ATRP=4.1752% MEDIUM, 52W=MID_RANGE, Session=NORMAL -2.9155%.",EMA200|PRICE_CONTEXT|SESSION_CONTEXT|MACD|PPO|RSI|ADX_DMI|OBV|CMF|ATRP,2026-05-15T13:57:30.665869+00:00,QUICK_CROSSOVER
FRPH,2026-05-15T13:57:40.152712+00:00,21.715,QUICK_CROSSOVER_REVIEW,Quick crossover mode active; symbol was loaded from the configured quick-crossover universe and sent to L2,BULL_STRUCTURE_PULLBACK_RISK,MEDIUM,HOLD_WITH_RISK_CONTROL,"FRPH: L1=QUICK_CROSSOVER_REVIEW; L2=BULL_STRUCTURE_PULLBACK_RISK (MEDIUM); Capital_Action=HOLD_WITH_RISK_CONTROL. The 1D MACD structure remains bullish, but momentum is cooling on lower timeframes or support indicators. This is a risk-control condition, not a capital-protection crossover warning yet. Support profile: PPO bullish; OBV accumulation; CMF distribution; EMA200 structure weak; price near 52-week low. MACD states: 1D=BULLISH, 4H=BULLISH, 1H=BEARISH; EMA200 zone=BEAR_ZONE, distance=-8.3642%, slope=FALLING. Extended support: PPO=BULLISH, RSI=50.2894, ADX=16.7571 BULLISH/WEAK, OBV=ACCUMULATION, CMF=DISTRIBUTION, ATRP=3.3968% MEDIUM, 52W=NEAR_LOW, Session=NORMAL -1.2056%.",EMA200|PRICE_CONTEXT|SESSION_CONTEXT|MACD|PPO|RSI|ADX_DMI|OBV|CMF|ATRP,2026-05-15T13:57:38.435174+00:00,QUICK_CROSSOVER
CDRO,2026-05-15T13:57:43.924035+00:00,9.2,QUICK_CROSSOVER_REVIEW,Quick crossover mode active; symbol was loaded from the configured quick-crossover universe and sent to L2,BEAR_CROSSOVER_CONFIRMED,MEDIUM,PROTECT_CAPITAL,"CDRO: L1=QUICK_CROSSOVER_REVIEW; L2=BEAR_CROSSOVER_CONFIRMED (MEDIUM); Capital_Action=PROTECT_CAPITAL. Bearish crossover pressure is confirmed on the higher timeframes. Support profile: PPO bearish; ADX confirms bullish trend; OBV accumulation; CMF distribution; EMA200 structure supportive. MACD states: 1D=BEARISH, 4H=BEARISH, 1H=BEARISH; EMA200 zone=BULL_ZONE, distance=15.4368%, slope=RISING. Extended support: PPO=BEARISH, RSI=58.6391, ADX=28.8472 BULLISH/STRONG, OBV=ACCUMULATION, CMF=DISTRIBUTION, ATRP=3.8696% MEDIUM, 52W=MID_RANGE, Session=NORMAL 0.3272%.",EMA200|PRICE_CONTEXT|SESSION_CONTEXT|MACD|PPO|RSI|ADX_DMI|OBV|CMF|ATRP,2026-05-15T13:57:42.320391+00:00,QUICK_CROSSOVER
KREF,2026-05-15T13:57:48.009795+00:00,6.375,QUICK_CROSSOVER_REVIEW,Quick crossover mode active; symbol was loaded from the configured quick-crossover universe and sent to L2,BEAR_CROSSOVER_CONFIRMED,HIGH,PROTECT_CAPITAL,"KREF: L1=QUICK_CROSSOVER_REVIEW; L2=BEAR_CROSSOVER_CONFIRMED (HIGH); Capital_Action=PROTECT_CAPITAL. Bearish crossover pressure is confirmed on the higher timeframes. Support profile: PPO bearish; OBV distribution; CMF accumulation; EMA200 structure weak. MACD states: 1D=BEARISH, 4H=BEARISH, 1H=BEARISH; EMA200 zone=BEAR_ZONE, distance=-12.714%, slope=FALLING. Extended support: PPO=BEARISH, RSI=48.3483, ADX=19.0577 BEARISH/WEAK, OBV=DISTRIBUTION, CMF=ACCUMULATION, ATRP=3.1883% MEDIUM, 52W=MID_RANGE, Session=NORMAL -1.772%.",EMA200|PRICE_CONTEXT|SESSION_CONTEXT|MACD|PPO|RSI|ADX_DMI|OBV|CMF|ATRP,2026-05-15T13:57:46.099183+00:00,QUICK_CROSSOVER
VSTM,2026-05-15T13:57:51.808511+00:00,4.54,QUICK_CROSSOVER_REVIEW,Quick crossover mode active; symbol was loaded from the configured quick-crossover universe and sent to L2,BEAR_CROSSOVER_CONFIRMED,MEDIUM,PROTECT_CAPITAL,"VSTM: L1=QUICK_CROSSOVER_REVIEW; L2=BEAR_CROSSOVER_CONFIRMED (MEDIUM); Capital_Action=PROTECT_CAPITAL. Bearish crossover pressure is confirmed on the higher timeframes. Support profile: PPO bearish; RSI weak; OBV distribution; CMF distribution; EMA200 structure weak; high volatility risk. MACD states: 1D=BEARISH, 4H=BEARISH, 1H=BEARISH; EMA200 zone=BEAR_ZONE, distance=-31.339%, slope=FALLING. Extended support: PPO=BEARISH, RSI=32.2157, ADX=21.5536 BEARISH/WEAK, OBV=DISTRIBUTION, CMF=DISTRIBUTION, ATRP=8.2699% HIGH, 52W=MID_RANGE, Session=NORMAL -3.6093%.",EMA200|PRICE_CONTEXT|SESSION_CONTEXT|MACD|PPO|RSI|ADX_DMI|OBV|CMF|ATRP,2026-05-15T13:57:50.216468+00:00,QUICK_CROSSOVER
BGIN,2026-05-15T13:57:59.791706+00:00,3.78,QUICK_CROSSOVER_REVIEW,Quick crossover mode active; symbol was loaded from the configured quick-crossover universe and sent to L2,INSUFFICIENT_HISTORY_FOR_BASELINE,LOW,REVIEW_MANUALLY,"BGIN: L1=QUICK_CROSSOVER_REVIEW; L2=INSUFFICIENT_HISTORY_FOR_BASELINE (LOW); Capital_Action=REVIEW_MANUALLY. EMA200 requires at least 200 daily closes; 143 available. L2 tactical classification is withheld because the EMA200 baseline is not valid. Support profile: PPO bearish; ADX confirms bullish trend; OBV distribution; CMF accumulation; EMA200 requires at least 200 daily closes; 143 available; high volatility risk; price already extended upward today; opened with a bullish gap. MACD states: 1D=BEARISH, 4H=BEARISH, 1H=BULLISH; EMA200 unavailable: EMA200 requires at least 200 daily closes; 143 available. Extended support: PPO=BEARISH, RSI=54.9745, ADX=30.9517 BULLISH/STRONG, OBV=DISTRIBUTION, CMF=ACCUMULATION, ATRP=9.9112% HIGH, 52W=MID_RANGE, Session=EXTENDED_UP 5.2925%, Gap=GAP_UP 5.2925%.",EMA200|PRICE_CONTEXT|SESSION_CONTEXT|MACD|PPO|RSI|ADX_DMI|OBV|CMF|ATRP,2026-05-15T13:57:58.339161+00:00,QUICK_CROSSOVER
ATNI,2026-05-15T13:58:03.627355+00:00,26.79,QUICK_CROSSOVER_REVIEW,Quick crossover mode active; symbol was loaded from the configured quick-crossover universe and sent to L2,EARLY_RECOVERY_INSIDE_BEAR_STRUCTURE,MEDIUM,WAIT_FOR_1D_CONFIRMATION,"ATNI: L1=QUICK_CROSSOVER_REVIEW; L2=EARLY_RECOVERY_INSIDE_BEAR_STRUCTURE (MEDIUM); Capital_Action=WAIT_FOR_1D_CONFIRMATION. Recovery is visible below the daily timeframe, but the support profile is not strong enough for an accumulation watch. Support profile: PPO bearish; OBV accumulation; EMA200 structure supportive. MACD states: 1D=BEARISH, 4H=BULLISH, 1H=BEARISH; EMA200 zone=BULL_ZONE, distance=16.679%, slope=RISING. Extended support: PPO=BEARISH, RSI=46.9141, ADX=24.7392 BEARISH/WEAK, OBV=ACCUMULATION, CMF=NEUTRAL, ATRP=4.4446% MEDIUM, 52W=MID_RANGE, Session=NORMAL -0.2606%.",EMA200|PRICE_CONTEXT|SESSION_CONTEXT|MACD|PPO|RSI|ADX_DMI|OBV|CMF|ATRP,2026-05-15T13:58:01.999185+00:00,QUICK_CROSSOVER
BMRC,2026-05-15T13:58:10.750460+00:00,25.405,QUICK_CROSSOVER_REVIEW,Quick crossover mode active; symbol was loaded from the configured quick-crossover universe and sent to L2,BEAR_CROSSOVER_CONFIRMED,HIGH,PROTECT_CAPITAL,"BMRC: L1=QUICK_CROSSOVER_REVIEW; L2=BEAR_CROSSOVER_CONFIRMED (HIGH); Capital_Action=PROTECT_CAPITAL. Bearish crossover pressure is confirmed on the higher timeframes. Support profile: PPO bearish; OBV distribution; CMF distribution; EMA200 structure supportive. MACD states: 1D=BEARISH, 4H=BEARISH, 1H=BEARISH; EMA200 zone=BULL_ZONE, distance=2.3136%, slope=RISING. Extended support: PPO=BEARISH, RSI=45.2588, ADX=10.869 BEARISH/WEAK, OBV=DISTRIBUTION, CMF=DISTRIBUTION, ATRP=2.8951% LOW, 52W=MID_RANGE, Session=NORMAL -0.8005%.",EMA200|PRICE_CONTEXT|SESSION_CONTEXT|MACD|PPO|RSI|ADX_DMI|OBV|CMF|ATRP,2026-05-15T13:58:09.178716+00:00,QUICK_CROSSOVER
JOUT,2026-05-15T13:58:14.437377+00:00,38.935,QUICK_CROSSOVER_REVIEW,Quick crossover mode active; symbol was loaded from the configured quick-crossover universe and sent to L2,EARLY_RECOVERY_INSIDE_BEAR_STRUCTURE,MEDIUM,WAIT_FOR_1D_CONFIRMATION,"JOUT: L1=QUICK_CROSSOVER_REVIEW; L2=EARLY_RECOVERY_INSIDE_BEAR_STRUCTURE (MEDIUM); Capital_Action=WAIT_FOR_1D_CONFIRMATION. Recovery is visible below the daily timeframe, but the support profile is not strong enough for an accumulation watch. Support profile: PPO bearish; RSI weak; ADX confirms bearish trend; OBV distribution; CMF distribution; EMA200 structure weak; high volatility risk. MACD states: 1D=BEARISH, 4H=BEARISH, 1H=BULLISH; EMA200 zone=BEAR_ZONE, distance=-10.1992%, slope=RISING. Extended support: PPO=BEARISH, RSI=26.1022, ADX=28.7938 BEARISH/STRONG, OBV=DISTRIBUTION, CMF=DISTRIBUTION, ATRP=6.6106% HIGH, 52W=MID_RANGE, Session=NORMAL -2.0749%.",EMA200|PRICE_CONTEXT|SESSION_CONTEXT|MACD|PPO|RSI|ADX_DMI|OBV|CMF|ATRP,2026-05-15T13:58:12.792785+00:00,QUICK_CROSSOVER
BXC,2026-05-15T13:58:21.770201+00:00,51.35,QUICK_CROSSOVER_REVIEW,Quick crossover mode active; symbol was loaded from the configured quick-crossover universe and sent to L2,BULL_STRUCTURE_SECURED,MEDIUM,HOLD_WITH_RISK_CONTROL,"BXC: L1=QUICK_CROSSOVER_REVIEW; L2=BULL_STRUCTURE_SECURED (MEDIUM); Capital_Action=HOLD_WITH_RISK_CONTROL. Bullish alignment is confirmed across the higher timeframes. Support profile: PPO bullish; OBV distribution; CMF distribution; EMA200 structure weak; high volatility risk. MACD states: 1D=BULLISH, 4H=BULLISH, 1H=BULLISH; EMA200 zone=BEAR_ZONE, distance=-21.2068%, slope=FALLING. Extended support: PPO=BULLISH, RSI=46.8346, ADX=13.9757 BULLISH/WEAK, OBV=DISTRIBUTION, CMF=DISTRIBUTION, ATRP=7.3573% HIGH, 52W=MID_RANGE, Session=NORMAL -1.6472%.",EMA200|PRICE_CONTEXT|SESSION_CONTEXT|MACD|PPO|RSI|ADX_DMI|OBV|CMF|ATRP,2026-05-15T13:58:20.161440+00:00,QUICK_CROSSOVER
BNTC,2026-05-15T13:58:25.626701+00:00,11.63,QUICK_CROSSOVER_REVIEW,Quick crossover mode active; symbol was loaded from the configured quick-crossover universe and sent to L2,EARLY_RECOVERY_INSIDE_BEAR_STRUCTURE,MEDIUM,WAIT_FOR_1D_CONFIRMATION,"BNTC: L1=QUICK_CROSSOVER_REVIEW; L2=EARLY_RECOVERY_INSIDE_BEAR_STRUCTURE (MEDIUM); Capital_Action=WAIT_FOR_1D_CONFIRMATION. Bearish pressure is confirmed on 1D and 4H, while 1H is bullish. Support profile: PPO bearish; OBV distribution; CMF distribution; EMA200 structure weak; high volatility risk; opened with a bearish gap. MACD states: 1D=BEARISH, 4H=BEARISH, 1H=BULLISH; EMA200 zone=BEAR_ZONE, distance=-5.476%, slope=FALLING. Extended support: PPO=BEARISH, RSI=43.3125, ADX=11.003 BEARISH/WEAK, OBV=DISTRIBUTION, CMF=DISTRIBUTION, ATRP=5.8403% HIGH, 52W=MID_RANGE, Session=NORMAL -1.8565%, Gap=GAP_DOWN -4.0506%.",EMA200|PRICE_CONTEXT|SESSION_CONTEXT|MACD|PPO|RSI|ADX_DMI|OBV|CMF|ATRP,2026-05-15T13:58:24.074766+00:00,QUICK_CROSSOVER
NATH,2026-05-15T13:58:30.228187+00:00,100.85,QUICK_CROSSOVER_REVIEW,Quick crossover mode active; symbol was loaded from the configured quick-crossover universe and sent to L2,BEAR_CROSSOVER_CONFIRMED,MEDIUM,PROTECT_CAPITAL,"NATH: L1=QUICK_CROSSOVER_REVIEW; L2=BEAR_CROSSOVER_CONFIRMED (MEDIUM); Capital_Action=PROTECT_CAPITAL. Bearish crossover pressure is confirmed on the higher timeframes. Support profile: PPO bearish; OBV accumulation; CMF distribution; EMA200 structure supportive. MACD states: 1D=BEARISH, 4H=BEARISH, 1H=BEARISH; EMA200 zone=BULL_ZONE, distance=2.5612%, slope=RISING. Extended support: PPO=BEARISH, RSI=48.1412, ADX=17.8478 BULLISH/WEAK, OBV=ACCUMULATION, CMF=DISTRIBUTION, ATRP=0.4873% LOW, 52W=MID_RANGE, Session=NORMAL -0.1287%.",EMA200|PRICE_CONTEXT|SESSION_CONTEXT|MACD|PPO|RSI|ADX_DMI|OBV|CMF|ATRP,2026-05-15T13:58:28.579908+00:00,QUICK_CROSSOVER
CBAN,2026-05-15T13:58:34.241650+00:00,19.4,QUICK_CROSSOVER_REVIEW,Quick crossover mode active; symbol was loaded from the configured quick-crossover universe and sent to L2,EARLY_RECOVERY_INSIDE_BEAR_STRUCTURE,MEDIUM,WAIT_FOR_1D_CONFIRMATION,"CBAN: L1=QUICK_CROSSOVER_REVIEW; L2=EARLY_RECOVERY_INSIDE_BEAR_STRUCTURE (MEDIUM); Capital_Action=WAIT_FOR_1D_CONFIRMATION. Recovery is visible below the daily timeframe, but the support profile is not strong enough for an accumulation watch. Support profile: PPO bearish; OBV distribution; CMF distribution; EMA200 structure supportive. MACD states: 1D=BEARISH, 4H=BULLISH, 1H=BEARISH; EMA200 zone=BULL_ZONE, distance=5.729%, slope=RISING. Extended support: PPO=BEARISH, RSI=41.4386, ADX=22.0794 BEARISH/WEAK, OBV=DISTRIBUTION, CMF=DISTRIBUTION, ATRP=2.3265% LOW, 52W=MID_RANGE, Session=NORMAL -0.4107%.",EMA200|PRICE_CONTEXT|SESSION_CONTEXT|MACD|PPO|RSI|ADX_DMI|OBV|CMF|ATRP,2026-05-15T13:58:32.171189+00:00,QUICK_CROSSOVER
LAND,2026-05-15T13:58:37.837132+00:00,9.2688,QUICK_CROSSOVER_REVIEW,Quick crossover mode active; symbol was loaded from the configured quick-crossover universe and sent to L2,BEAR_CROSSOVER_CONFIRMED,HIGH,PROTECT_CAPITAL,"LAND: L1=QUICK_CROSSOVER_REVIEW; L2=BEAR_CROSSOVER_CONFIRMED (HIGH); Capital_Action=PROTECT_CAPITAL. Bearish crossover pressure is confirmed on the higher timeframes. Support profile: PPO bearish; RSI weak; ADX confirms bearish trend; OBV accumulation; CMF distribution; EMA200 structure weak. MACD states: 1D=BEARISH, 4H=BEARISH, 1H=BEARISH; EMA200 zone=BEAR_ZONE, distance=-6.8692%, slope=FALLING. Extended support: PPO=BEARISH, RSI=32.1542, ADX=26.7232 BEARISH/STRONG, OBV=ACCUMULATION, CMF=DISTRIBUTION, ATRP=3.0462% MEDIUM, 52W=MID_RANGE, Session=NORMAL -1.8136%.",EMA200|PRICE_CONTEXT|SESSION_CONTEXT|MACD|PPO|RSI|ADX_DMI|OBV|CMF|ATRP,2026-05-15T13:58:36.335769+00:00,QUICK_CROSSOVER
MCFT,2026-05-15T13:58:41.257681+00:00,24.29,QUICK_CROSSOVER_REVIEW,Quick crossover mode active; symbol was loaded from the configured quick-crossover universe and sent to L2,BEAR_CROSSOVER_CONFIRMED,MEDIUM,PROTECT_CAPITAL,"MCFT: L1=QUICK_CROSSOVER_REVIEW; L2=BEAR_CROSSOVER_CONFIRMED (MEDIUM); Capital_Action=PROTECT_CAPITAL. Bearish crossover pressure is confirmed on the higher timeframes. Support profile: PPO bearish; ADX confirms bullish trend; OBV distribution; EMA200 structure supportive. MACD states: 1D=BEARISH, 4H=BEARISH, 1H=BEARISH; EMA200 zone=BULL_ZONE, distance=14.3019%, slope=RISING. Extended support: PPO=BEARISH, RSI=53.5996, ADX=30.9288 BULLISH/STRONG, OBV=DISTRIBUTION, CMF=NEUTRAL, ATRP=4.4093% MEDIUM, 52W=MID_RANGE, Session=NORMAL -1.4204%.",EMA200|PRICE_CONTEXT|SESSION_CONTEXT|MACD|PPO|RSI|ADX_DMI|OBV|CMF|ATRP,2026-05-15T13:58:39.775991+00:00,QUICK_CROSSOVER
CYH,2026-05-15T13:58:44.745571+00:00,2.865,QUICK_CROSSOVER_REVIEW,Quick crossover mode active; symbol was loaded from the configured quick-crossover universe and sent to L2,BULL_STRUCTURE_PULLBACK_RISK,MEDIUM,HOLD_WITH_RISK_CONTROL,"CYH: L1=QUICK_CROSSOVER_REVIEW; L2=BULL_STRUCTURE_PULLBACK_RISK (MEDIUM); Capital_Action=HOLD_WITH_RISK_CONTROL. The 1D MACD structure remains bullish, but momentum is cooling on lower timeframes or support indicators. This is a risk-control condition, not a capital-protection crossover warning yet. Support profile: PPO bullish; OBV accumulation; CMF distribution; EMA200 structure weak. MACD states: 1D=BULLISH, 4H=BULLISH, 1H=BEARISH; EMA200 zone=BEAR_ZONE, distance=-9.7519%, slope=FALLING. Extended support: PPO=BULLISH, RSI=47.1621, ADX=15.2896 BEARISH/WEAK, OBV=ACCUMULATION, CMF=DISTRIBUTION, ATRP=4.8011% MEDIUM, 52W=MID_RANGE, Session=NORMAL -1.2069%.",EMA200|PRICE_CONTEXT|SESSION_CONTEXT|MACD|PPO|RSI|ADX_DMI|OBV|CMF|ATRP,2026-05-15T13:58:43.209854+00:00,QUICK_CROSSOVER
